id,taxonID,scientificName,acceptedNameUsage,kingdom,phylum,class,order,family,taxonRank,taxonomicStatus,isInvasive,habitat,countryCode,occurrenceStatus,establishmentMeans,binomio,invasora,speciesKey,matchType,confidence,nombre_gbif
2477,2477,Pastinaca sativa L.,,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Pastinaca sativa,True,8262702,EXACT,99,Pastinaca sativa L.
2478,2478,"Penaeus stylirostris Stimpson, 1874","Litopenaeus stylirostris (Stimpson, 1874)",Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,species,SYNONYM,,brackish|marine,CL,present,alien,Penaeus stylirostris,False,2223879,EXACT,100,"Penaeus stylirostris Stimpson, 1874"
2479,2479,"Penaeus vannamei Boone, 1931","Litopenaeus vannamei (Boone, 1931)",Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,species,SYNONYM,,brackish|marine,CL,present,alien,Penaeus vannamei,False,2223872,EXACT,100,"Penaeus vannamei Boone, 1931"
2480,2480,Pennisetum clandestinum Hochst. ex Chiov.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Pennisetum clandestinum,True,5828201,EXACT,99,Pennisetum clandestinum Hochst. ex Chiov.
2481,2481,Pennisetum villosum Fresen.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Pennisetum villosum,True,5290192,EXACT,99,Pennisetum villosum Fresen.
2482,2482,Petrorhagia dubia (Raf.) G. López González & Á.M. Romo,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Petrorhagia dubia,True,3085625,EXACT,100,Petrorhagia dubia (Raf.) G.López & Romo
2483,2483,Petrorhagia prolifera (L.) P. W. Ball & Heywood,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Petrorhagia prolifera,False,3085619,EXACT,100,Petrorhagia prolifera (L.) P.W.Ball & Heywood
2484,2484,Petroselinum crispum (Mill.) Nyman ex A. W. Hill,,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Petroselinum crispum,False,7828157,EXACT,99,Petroselinum crispum (Mill.) Fuss
2485,2485,Petunia parviflora Juss.,Calibrachoa parviflora (Jussieu) W.G. D'Arcy,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,species,SYNONYM,,terrestrial,CL,present,alien,Petunia parviflora,False,2928905,EXACT,100,Petunia parviflora Juss.
2486,2486,Phalaris aquatica L.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,invasive,terrestrial|freshwater,CL,present,alien,Phalaris aquatica,True,5289746,EXACT,99,Phalaris aquatica L.
2487,2487,Phalaris arundinacea L.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,invasive,terrestrial|freshwater,CL,present,alien,Phalaris arundinacea,True,5289756,EXACT,99,Phalaris arundinacea L.
2488,2488,Phalaris canariensis L.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,invasive,terrestrial|freshwater,CL,present,alien,Phalaris canariensis,True,5289744,EXACT,99,Phalaris canariensis L.
2489,2489,Phalaris caroliniana Walter,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial|freshwater,CL,present,alien,Phalaris caroliniana,False,5289760,EXACT,100,Phalaris caroliniana Walter
2490,2490,Phalaris minor Retz.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,invasive,terrestrial|freshwater,CL,present,alien,Phalaris minor,True,5289752,EXACT,100,Phalaris minor Retz.
2491,2491,"Phasianus colchicus Linnaeus, 1758",,Animalia,Chordata,Aves,Galliformes,Phasianidae,species,ACCEPTED,,terrestrial,CL,present,alien,Phasianus colchicus,False,9752149,EXACT,100,"Phasianus colchicus Linnaeus, 1758"
2492,2492,Phleum pratense,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Phleum pratense,False,9014945,EXACT,100,Phleum pratense L.
2493,2493,"Phoracantha recurva Newman, 1840",,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,species,ACCEPTED,,terrestrial,CL,present,alien,Phoracantha recurva,False,1114246,EXACT,99,"Phoracantha recurva Newman, 1840"
2494,2494,"Phoracantha semipunctata (Fabricius, 1775)",,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,species,ACCEPTED,,terrestrial,CL,present,alien,Phoracantha semipunctata,False,1114140,EXACT,99,"Phoracantha semipunctata (Fabricius, 1775)"
2495,2495,Phragmites australis (Cav.) Trin. ex Steud.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial|freshwater,CL,present,alien,Phragmites australis,False,5290149,EXACT,99,Phragmites australis (Cav.) Trin. ex Steud.
2496,2496,Phyla canescens (Kunth) Greene,Phyla nodiflora (L.) Greene,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,species,SYNONYM,,terrestrial,CL,present,alien,Phyla canescens,False,5341112,EXACT,100,Phyla canescens (Kunth) Greene
2498,2498,Physalis peruviana L.,,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Physalis peruviana,True,5341784,EXACT,99,Physalis peruviana L.
2499,2499,Physalis pubescens L.,,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Physalis pubescens,False,5341819,EXACT,99,Physalis pubescens L.
2500,2500,Physalis viscosa L.,,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Physalis viscosa,True,5341766,EXACT,99,Physalis viscosa L.
2501,2501,"Phytophthora cinnamomi Rands, 1922",,Chromista,Oomycota,Oomycetes,Peronosporales,Peronosporaceae,species,ACCEPTED,,host,CL,present,alien,Phytophthora cinnamomi,False,3203682,EXACT,100,Phytophthora cinnamomi Rands
2502,2502,"Phytophthora pinifolia Alv. Durán, Gryzenh. & M.J. Wingf., 2008",,Chromista,Oomycota,Oomycetes,Peronosporales,Peronosporaceae,species,ACCEPTED,invasive,host,CL,present,cryptogenic|uncertain,Phytophthora pinifolia,True,3203643,EXACT,100,"Phytophthora pinifolia Alv.Durán, Gryzenh. & M.J.Wingf."
2503,2503,Picris echioides L.,Helminthotheca echioides (L.) Lack,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,HOMOTYPIC_SYNONYM,,terrestrial,CL,present,alien,Picris echioides,False,3141855,EXACT,100,Picris echioides L.
2504,2504,Pinus contorta Douglas ex Loudon,,Plantae,Pinophyta,Pinopsida,Pinales,Pinaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Pinus contorta,True,5285750,EXACT,99,Pinus contorta Douglas ex Loudon
2505,2505,Pinus radiata D. Don,,Plantae,Pinophyta,Pinopsida,Pinales,Pinaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Pinus radiata,True,5285727,EXACT,100,Pinus radiata D.Don
2506,2506,Piptatherum miliaceum E.Fourn.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Piptatherum miliaceum,False,8149531,EXACT,99,"Piptatherum miliaceum E.Fourn., 1866"
2507,2507,Pistia stratiotes L.,,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,species,ACCEPTED,invasive,freshwater,CL,present,alien,Pistia stratiotes,True,2870583,EXACT,100,Pistia stratiotes L.
2508,2508,Plantago coronopus L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Plantago coronopus,False,3189739,EXACT,99,Plantago coronopus L.
2509,2509,Plantago lanceolata L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Plantago lanceolata,True,8208358,EXACT,99,Plantago lanceolata L.
2510,2510,Plantago major L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Plantago major,True,3189767,EXACT,99,Plantago major L.
2511,2511,Poa annua L.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Poa annua,False,2704179,EXACT,99,Poa annua L.
2512,2512,Poa bulbosa L.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Poa bulbosa,False,8086756,EXACT,99,Poa bulbosa L.
2513,2513,Poa compressa L.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Poa compressa,False,2704265,EXACT,99,Poa compressa L.
2514,2514,Poa glauca Vahl,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Poa glauca,False,2704218,EXACT,99,Poa glauca Vahl
2515,2515,Poa infirma Kunth,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Poa infirma,False,2704194,EXACT,100,Poa infirma Kunth
2516,2516,Poa nemoralis L.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Poa nemoralis,False,2704300,EXACT,99,Poa nemoralis L.
2517,2517,Poa palustris L.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Poa palustris,False,2704261,EXACT,99,Poa palustris L.
2518,2518,Poa pratensis L.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Poa pratensis,False,2704178,EXACT,99,Poa pratensis L.
2520,2520,Poa stenantha Trin.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Poa stenantha,False,2704314,EXACT,99,Poa stenantha Trin.
2521,2521,Poa trivialis L.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Poa trivialis,False,8300875,EXACT,99,Poa trivialis L.
2522,2522,Polycarpon tetraphyllum (L.) L.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Polycarpon tetraphyllum,False,3085381,EXACT,100,Polycarpon tetraphyllum (L.) L.
2523,2523,Polygonum acuminatum Kunth,Persicaria acuminata (Kunth) M. Gómez,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,species,SYNONYM,,terrestrial,CL,present,alien,Polygonum acuminatum,False,11144339,EXACT,99,Polygonum acuminatum Cavaco
2524,2524,Polygonum aviculare L.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Polygonum aviculare,False,7821030,EXACT,99,Polygonum aviculare L.
2525,2525,Polygonum brasiliense K. Koch,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Polygonum brasiliense,False,5651892,EXACT,100,Polygonum brasiliense K.Koch
2526,2526,Polygonum campanulatum J. D. Hooker,Koenigia campanulata (Hook.f.) T.M.Schust. & Reveal,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,species,SYNONYM,,terrestrial,CL,present,alien,Polygonum campanulatum,False,9018536,EXACT,100,Polygonum campanulatum Hook.fil.
2528,2528,Polygonum hydropiperoides Pursh,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Polygonum hydropiperoides,True,8147126,EXACT,99,"Polygonum hydropiperoides Pursh, 1813"
2530,2530,Polygonum maritimum L.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Polygonum maritimum,False,8195379,EXACT,99,Polygonum maritimum L.
2531,2531,Polygonum orientale Wall.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Polygonum orientale,True,11042282,EXACT,99,"Polygonum orientale R.Br., 1810"
2532,2532,Polygonum persicaria Hook. & Arn.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Polygonum persicaria,True,7600308,EXACT,99,"Polygonum persicaria Wahlenb. ex Nyman, 1881"
2533,2533,Polypogon maritimus Willd.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Polypogon maritimus,False,5289913,EXACT,99,Polypogon maritimus Willd.
2534,2534,Polypogon monspeliensis (L.) Desf.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Polypogon monspeliensis,False,5289917,EXACT,99,Polypogon monspeliensis (L.) Desf.
2535,2535,Polypogon viridis (Gouan) Breistr.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Polypogon viridis,True,5289919,EXACT,100,Polypogon viridis (Gouan) Breistr.
2536,2536,Populus nigra L.,,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Populus nigra,False,3040227,EXACT,99,Populus nigra L.
2537,2537,Porophyllum ruderale (Jacq.) Cass.,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,DOUBTFUL,,terrestrial,CL,present,alien,Porophyllum ruderale,False,3103948,EXACT,99,Porophyllum ruderale (Jacq.) Cass.
2538,2538,Portulaca oleracea L.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Portulacaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Portulaca oleracea,False,3084719,EXACT,100,Portulaca oleracea L.
2539,2539,Potamogeton pusillus L.,,Plantae,Tracheophyta,Liliopsida,Alismatales,Potamogetonaceae,species,ACCEPTED,,freshwater,CL,present,alien,Potamogeton pusillus,False,8351789,EXACT,100,Potamogeton pusillus L.
2540,2540,Potentilla anserina L.,Argentina anserina (L.) Rydb.,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,species,SYNONYM,invasive,terrestrial,CL,present,alien,Potentilla anserina,True,5367246,EXACT,99,Potentilla anserina L.
2541,2541,Potentilla reptans L.,,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Potentilla reptans,True,5367273,EXACT,99,Potentilla reptans L.
2542,2542,Prunella vulgaris L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Prunella vulgaris,False,5341297,EXACT,99,Prunella vulgaris L.
2543,2543,"Psetta maxima (Linnaeus, 1758)","Scophthalmus maximus (Linnaeus, 1758)",Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,species,SYNONYM,,brackish|marine,CL,present,alien,Psetta maxima,False,2409418,EXACT,100,"Psetta maxima (Linnaeus, 1758)"
2544,2544,Pseudognaphalium luteoalbum (L.) Hilliard & B.L.Burtt,Laphangium luteoalbum (L.) Tzvelev,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,SYNONYM,,terrestrial,CL,present,alien,Pseudognaphalium luteoalbum,False,3131229,EXACT,100,Pseudognaphalium luteoalbum (L.) Hilliard & B.L.Burtt
2545,2545,Pyrolirion tubiflorum,,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Pyrolirion tubiflorum,False,8140253,EXACT,100,Pyrolirion tubiflorum (L'Hér.) M.Roem.
2546,2546,"Rana catesbeiana Shaw, 1802","Lithobates catesbeianus (Shaw, 1802)",Animalia,Chordata,Amphibia,Anura,Ranidae,species,SYNONYM,invasive,terrestrial|freshwater,CL,present,alien,Rana catesbeiana,True,2427091,EXACT,100,"Rana catesbeiana Shaw, 1802"
2547,2547,Ranunculus arvensis L.,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Ranunculus arvensis,True,3033348,EXACT,100,Ranunculus arvensis L.
2548,2548,Ranunculus muricatus L.,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Ranunculus muricatus,True,3033318,EXACT,99,Ranunculus muricatus L.
2549,2549,Ranunculus parviflorus L.,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Ranunculus parviflorus,True,11011124,EXACT,99,Ranunculus parviflorus Loefl.
2550,2550,Ranunculus repens var. flore-pleno DC.,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,variety,ACCEPTED,invasive,terrestrial,CL,present,alien,Ranunculus repens,True,3033339,EXACT,99,Ranunculus repens L.
2551,2551,Ranunculus sceleratus L.,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Ranunculus sceleratus,True,3033374,EXACT,100,Ranunculus sceleratus L.
2552,2552,Raphanus raphanistrum L.,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Raphanus raphanistrum,True,3040983,EXACT,99,Raphanus raphanistrum L.
2553,2553,Raphanus sativus L.,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Raphanus sativus,True,7678610,EXACT,100,Raphanus sativus L.
2554,2554,Rapistrum rugosum (L.) All.,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Rapistrum rugosum,True,5373368,EXACT,99,Rapistrum rugosum (L.) All.
2555,2555,"Rattus norvegicus (Berkenhout, 1769)",,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Rattus norvegicus,True,2439261,EXACT,100,"Rattus norvegicus (Berkenhout, 1769)"
2556,2556,"Rattus rattus (Linnaeus, 1758)",,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Rattus rattus,True,2439270,EXACT,100,"Rattus rattus (Linnaeus, 1758)"
2557,2557,Reseda decursiva Forsk.,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Resedaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Reseda decursiva,False,3916426,EXACT,100,Reseda decursiva Forssk.
2558,2558,Reseda luteola L.,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Resedaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Reseda luteola,False,3040251,EXACT,100,Reseda luteola L.
2559,2559,Reseda odorata L.,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Resedaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Reseda odorata,False,3040255,EXACT,99,Reseda odorata L.
2560,2560,Reseda phyteuma L.,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Resedaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Reseda phyteuma,False,3040253,EXACT,99,Reseda phyteuma L.
2561,2561,Rhynchosia minima (L.) DC.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Rhynchosia minima,False,5350585,EXACT,99,Rhynchosia minima (L.) DC.
2562,2562,Ricinus communis L.,,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Ricinus communis,True,5380041,EXACT,100,Ricinus communis L.
2563,2563,Robinia pseudoacacia L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Robinia pseudoacacia,False,5352251,EXACT,100,Robinia pseudoacacia L.
2564,2564,Rorippa nasturtium-aquaticum (L.) Hayek,Nasturtium officinale W.T. Aiton,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,SYNONYM,invasive,freshwater,CL,present,alien,Rorippa nasturtium-aquaticum,True,7572471,EXACT,99,Rorippa nasturtium-aquaticum Schinz & Thell.
2565,2565,Rorippa sylvestris (L.) Besser,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,ACCEPTED,,terrestrial|freshwater,CL,present,alien,Rorippa sylvestris,False,3053376,EXACT,100,Rorippa sylvestris (L.) Besser
2566,2566,Rosa canina L.,,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Rosa canina,False,3002461,EXACT,99,Rosa canina L.
2567,2567,Rosa rubiginosa L.,,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Rosa rubiginosa,False,8174785,EXACT,99,Rosa rubiginosa L.
2568,2568,Rubia tinctorum L.,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Rubia tinctorum,False,2892272,EXACT,99,Rubia tinctorum L.
2569,2569,Rubus constrictus P. J. Müll. & Lefevre,,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Rubus constrictus,False,2999327,EXACT,100,Rubus constrictus P.J.Müll. & Lefèvre
2570,2570,Rubus ulmifolius Schott,,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Rubus ulmifolius,True,2996929,EXACT,99,Rubus ulmifolius Schott
2571,2571,Rumex acetosa L.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Rumex acetosa,False,2888951,EXACT,100,Rumex acetosa L.
2572,2572,Rumex acetosella L.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Rumex acetosella,False,2888995,EXACT,99,Rumex acetosella L.
2573,2573,Rumex conglomeratus Murray,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Rumex conglomeratus,False,2888963,EXACT,100,Rumex conglomeratus Murray
2574,2574,Rumex crispus L.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Rumex crispus,False,8195144,EXACT,99,Rumex crispus L.
2575,2575,Rumex cristatus DC.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Rumex cristatus,False,2889010,EXACT,99,Rumex cristatus DC.
2576,2576,Rumex longifolius DC.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Rumex longifolius,False,2888946,EXACT,99,Rumex longifolius DC.
2577,2577,Rumex obtusifolius L.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Rumex obtusifolius,True,2889011,EXACT,99,Rumex obtusifolius L.
2578,2578,Rumex pulcher L.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Rumex pulcher,False,2888978,EXACT,99,Rumex pulcher L.
2579,2579,Rumex sanguineus L.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Rumex sanguineus,False,2888960,EXACT,99,Rumex sanguineus L.
2580,2580,Ruta chalepensis L.,,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Ruta chalepensis,False,3190381,EXACT,99,Ruta chalepensis L.
2581,2581,Sagina apetala Ard.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Sagina apetala,False,8941837,EXACT,99,Sagina apetala Ard.
2582,2582,Sagina procumbens L.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Sagina procumbens,False,3085402,EXACT,99,Sagina procumbens L.
2583,2583,Salix alba L.,,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Salix alba,False,5372513,EXACT,99,Salix alba L.
2584,2584,Salix babylonica L.,,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Salix babylonica,False,5372639,EXACT,100,Salix babylonica L.
2585,2585,Salix viminalis L.,,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Salix viminalis,False,5372933,EXACT,99,Salix viminalis L.
2586,2586,"Salmo salar Linnaeus, 1758",,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,species,ACCEPTED,,freshwater|brackish|marine,CL,present,alien,Salmo salar,False,7595433,EXACT,100,"Salmo salar Linnaeus, 1758"
2587,2587,"Salmo trutta Linnaeus, 1758",,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,species,ACCEPTED,invasive,freshwater|brackish|marine,CL,present,alien,Salmo trutta,True,8215487,EXACT,100,"Salmo trutta Linnaeus, 1758"
2588,2588,Salsola kali L.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Salsola kali,False,3083957,EXACT,100,Salsola kali L.
2589,2589,"Salvelinus fontinalis (Mitchill, 1814)",,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,species,ACCEPTED,,freshwater|brackish|marine,CL,present,alien,Salvelinus fontinalis,False,2351271,EXACT,100,"Salvelinus fontinalis (Mitchill, 1814)"
2590,2590,"Salvelinus namaycush (Walbaum, 1792)",,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,species,ACCEPTED,,freshwater|brackish|marine,CL,present,alien,Salvelinus namaycush,False,2351327,EXACT,100,"Salvelinus namaycush (Walbaum, 1792)"
2591,2591,Salvia guaranitica Dusén,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Salvia guaranitica,False,7486599,EXACT,99,Salvia guaranitica A.St.-Hil. ex Benth.
2592,2592,Salvia verbenaca L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Salvia verbenaca,False,6409706,EXACT,100,Salvia verbenaca L.
