zona,speciesKey,registros,binomio,kingdom,class,family,invasora,habitat,nombre_comun
Valdivia,2434333,18,Lycalopex griseus,Animalia,Mammalia,Canidae,False,terrestrial,
Valdivia,3188736,8,Lythrum salicaria,Plantae,Magnoliopsida,Lythraceae,True,terrestrial|freshwater,
Valdivia,3189525,6,Hypericum androsaemum,Plantae,Magnoliopsida,Hypericaceae,False,terrestrial,
Valdivia,7952072,4,Lepus europaeus,Animalia,Mammalia,Leporidae,True,terrestrial,
Valdivia,2701311,3,Juncus effusus,Plantae,Liliopsida,Juncaceae,False,terrestrial|freshwater,
Valdivia,3134857,3,Lapsana communis,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,
Valdivia,2927189,2,Mentha pulegium,Plantae,Magnoliopsida,Lamiaceae,True,terrestrial,
Valdivia,8848598,2,Leucanthemum vulgare,Plantae,Magnoliopsida,Asteraceae,True,terrestrial,
Valdivia,2706164,1,Holcus lanatus,Plantae,Liliopsida,Poaceae,False,terrestrial,
Valdivia,2706241,1,Lolium perenne,Plantae,Liliopsida,Poaceae,False,terrestrial,ballica
Valdivia,2965201,1,Medicago lupulina,Plantae,Magnoliopsida,Fabaceae,True,terrestrial,
Valdivia,3189486,1,Hypericum perforatum,Plantae,Magnoliopsida,Hypericaceae,True,terrestrial,
Valdivia,3935079,1,Malva dendromorpha,Plantae,Magnoliopsida,Malvaceae,False,terrestrial,
Valdivia,4129708,1,Lolium multiflorum,Plantae,Liliopsida,Poaceae,False,terrestrial,
Valdivia,5341501,1,Melissa officinalis,Plantae,Magnoliopsida,Lamiaceae,True,terrestrial,
Valdivia,5357013,1,Lotus corniculatus,Plantae,Magnoliopsida,Fabaceae,True,terrestrial,
Valdivia,5373358,1,Lobularia maritima,Plantae,Magnoliopsida,Brassicaceae,False,terrestrial,
Valdivia,6413649,1,Juncus bufonius,Plantae,Liliopsida,Juncaceae,False,terrestrial|freshwater,
Valdivia,8338793,1,Modiola caroliniana,Plantae,Magnoliopsida,Malvaceae,False,terrestrial,
Valdivia,5231190,16,Passer domesticus,Animalia,Aves,Passeridae,False,terrestrial,gorrión
Valdivia,2484396,6,Molothrus bonariensis,Animalia,Aves,Icteridae,True,terrestrial,mirlo / tordo renegrido
Valdivia,2882437,6,Nymphaea alba,Plantae,Magnoliopsida,Nymphaeaceae,False,freshwater,
Valdivia,8208358,6,Plantago lanceolata,Plantae,Magnoliopsida,Plantaginaceae,True,terrestrial,llantén
Valdivia,7733140,5,Parentucellia viscosa,Plantae,Magnoliopsida,Orobanchaceae,False,terrestrial,
Valdivia,2891664,3,Oxalis articulata,Plantae,Magnoliopsida,Oxalidaceae,True,terrestrial,
Valdivia,2477581,2,Nothoprocta perdicaria,Animalia,Aves,Tinamidae,False,terrestrial,
Valdivia,5341183,2,Myosotis latifolia,Plantae,Magnoliopsida,Boraginaceae,False,terrestrial,
Valdivia,5341784,2,Physalis peruviana,Plantae,Magnoliopsida,Solanaceae,True,terrestrial,
Valdivia,2928774,1,Nicotiana tabacum,Plantae,Liliopsida,Solanaceae,False,terrestrial,
Valdivia,3189767,1,Plantago major,Plantae,Magnoliopsida,Plantaginaceae,True,terrestrial,
Valdivia,5190769,1,Oxychilus alliarius,Animalia,Gastropoda,Zonitidae,False,terrestrial,
Valdivia,5285727,1,Pinus radiata,Plantae,Pinopsida,Pinaceae,True,terrestrial,pino insigne
Valdivia,5289917,1,Polypogon monspeliensis,Plantae,Liliopsida,Poaceae,False,terrestrial,
Valdivia,8427624,1,Oxalis corniculata,Plantae,Liliopsida,Oxalidaceae,False,terrestrial,
Valdivia,8174785,11,Rosa rubiginosa,Plantae,Magnoliopsida,Rosaceae,False,terrestrial,rosa mosqueta
Valdivia,5341297,10,Prunella vulgaris,Plantae,Magnoliopsida,Lamiaceae,False,terrestrial,
Valdivia,3033339,8,Ranunculus repens,Plantae,Magnoliopsida,Ranunculaceae,True,terrestrial,
Valdivia,2996929,3,Rubus ulmifolius,Plantae,Magnoliopsida,Rosaceae,True,terrestrial,zarzamora
Valdivia,3145214,3,Silybum marianum,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,cardo mariano
Valdivia,5372639,3,Salix babylonica,Plantae,Magnoliopsida,Salicaceae,False,terrestrial,sauce llorón
Valdivia,2439261,2,Rattus norvegicus,Animalia,Mammalia,Muridae,True,terrestrial,rata gris
Valdivia,2888995,2,Rumex acetosella,Plantae,Magnoliopsida,Polygonaceae,False,terrestrial,
Valdivia,2439270,1,Rattus rattus,Animalia,Mammalia,Muridae,True,terrestrial,rata negra
Valdivia,2888728,1,Sambucus nigra,Plantae,Magnoliopsida,Adoxaceae,False,terrestrial,
Valdivia,2889011,1,Rumex obtusifolius,Plantae,Magnoliopsida,Polygonaceae,True,terrestrial,
Valdivia,2984366,1,Soleirolia soleirolii,Plantae,Magnoliopsida,Rosaceae,False,terrestrial,
Valdivia,3040983,1,Raphanus raphanistrum,Plantae,Magnoliopsida,Brassicaceae,True,terrestrial,
Valdivia,3084719,1,Portulaca oleracea,Plantae,Magnoliopsida,Portulacaceae,False,terrestrial,
Valdivia,3105782,1,Sonchus asper,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,
Valdivia,7301010,1,Scabiosa atropurpurea,Plantae,Magnoliopsida,Dipsacaceae,False,terrestrial,
Valdivia,8195144,1,Rumex crispus,Plantae,Magnoliopsida,Polygonaceae,False,terrestrial,
Valdivia,5358748,9,Trifolium repens,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,trébol blanco
Valdivia,8324121,9,Trifolium pratense,Plantae,Liliopsida,Fabaceae,False,terrestrial,
Valdivia,1311649,8,Vespula germanica,Animalia,Insecta,Vespidae,True,terrestrial,avispa chaqueta amarilla
Valdivia,2443002,8,Trachemys scripta,Animalia,Reptilia,Emydidae,False,terrestrial|freshwater,
Valdivia,2951984,7,Ulex europaeus,Plantae,Magnoliopsida,Fabaceae,True,terrestrial,espinillo
Valdivia,5347796,6,Teline monspessulana,Plantae,Magnoliopsida,Fabaceae,True,terrestrial,
Valdivia,2765156,5,Tradescantia fluminensis,Plantae,Liliopsida,Commelinaceae,False,terrestrial,
Valdivia,3169708,4,Vinca major,Plantae,Magnoliopsida,Apocynaceae,False,terrestrial,
Valdivia,5359429,3,Trifolium dubium,Plantae,Liliopsida,Fabaceae,False,terrestrial,
Valdivia,5394163,3,Taraxacum officinale,Plantae,Magnoliopsida,Asteraceae,True,terrestrial,diente de león
Valdivia,2868827,2,Zantedeschia aethiopica,Plantae,Liliopsida,Araceae,False,terrestrial|freshwater,
Valdivia,3172057,2,Veronica serpyllifolia,Plantae,Magnoliopsida,Plantaginaceae,False,terrestrial,
Valdivia,3118274,1,Tanacetum vulgare,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,
Valdivia,3171949,1,Verbascum thapsus,Plantae,Magnoliopsida,Scrophulariaceae,True,terrestrial,
Valdivia,3172048,1,Veronica arvensis,Plantae,Magnoliopsida,Plantaginaceae,False,terrestrial,
Valdivia,3172077,1,Veronica persica,Plantae,Magnoliopsida,Plantaginaceae,False,terrestrial,
Valdivia,3172086,1,Veronica anagallis-aquatica,Plantae,Magnoliopsida,Plantaginaceae,False,terrestrial|freshwater,
Copiapo,1340503,2,Bombus terrestris,Animalia,Insecta,Apidae,True,terrestrial,abejorro europeo
Copiapo,3152633,1,Abutilon grandifolium,Plantae,Magnoliopsida,Malvaceae,False,terrestrial,
Copiapo,2495414,4,Columba livia,Animalia,Aves,Columbidae,False,terrestrial,paloma doméstica
Copiapo,5392252,2,Cichorium intybus,Plantae,Magnoliopsida,Asteraceae,True,terrestrial,chicoria
Copiapo,3112110,1,Cotula coronopifolia,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,
Copiapo,5289726,1,Cenchrus pauciflorus,Plantae,Magnoliopsida,Poaceae,True,terrestrial,
Copiapo,2928751,2,Datura stramonium,Plantae,Magnoliopsida,Solanaceae,False,terrestrial,
Copiapo,2928755,1,Datura innoxia,Plantae,Magnoliopsida,Solanaceae,False,terrestrial,
Copiapo,2971095,3,Melilotus albus,Plantae,Magnoliopsida,Fabaceae,True,terrestrial,
Copiapo,3084839,1,Mesembryanthemum crystallinum,Plantae,Magnoliopsida,Aizoaceae,False,terrestrial,
Copiapo,3152378,1,Malva parviflora,Plantae,Magnoliopsida,Malvaceae,True,terrestrial,
Copiapo,2928783,6,Nicotiana glauca,Plantae,Magnoliopsida,Solanaceae,True,terrestrial,palqui / tabaco cimarrón
Copiapo,2492081,4,Paroaria coronata,Animalia,Aves,Emberizidae,False,terrestrial,
Copiapo,5341112,3,Phyla canescens,Plantae,Magnoliopsida,Verbenaceae,False,terrestrial,
Copiapo,2479407,2,Myiopsitta monachus,Animalia,Aves,Psittacidae,True,terrestrial,cotorra argentina
Copiapo,1114246,1,Phoracantha recurva,Animalia,Insecta,Cerambycidae,False,terrestrial,
Copiapo,5231190,1,Passer domesticus,Animalia,Aves,Passeridae,False,terrestrial,gorrión
Copiapo,5341766,1,Physalis viscosa,Plantae,Magnoliopsida,Solanaceae,True,terrestrial,
Copiapo,5380041,8,Ricinus communis,Plantae,Magnoliopsida,Euphorbiaceae,True,terrestrial,
Copiapo,3145214,1,Silybum marianum,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,cardo mariano
Copiapo,3172086,1,Veronica anagallis-aquatica,Plantae,Magnoliopsida,Plantaginaceae,False,terrestrial|freshwater,
Los Angeles,2979474,4,Acacia dealbata,Plantae,Magnoliopsida,Fabaceae,True,terrestrial,aromo australiano
Los Angeles,5391802,4,Bidens aurea,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,
Los Angeles,1340503,2,Bombus terrestris,Animalia,Insecta,Apidae,True,terrestrial,abejorro europeo
Los Angeles,2705300,1,Avena barbata,Plantae,Liliopsida,Poaceae,False,terrestrial,teatina
Los Angeles,2876213,1,Alnus glutinosa,Plantae,Magnoliopsida,Betulaceae,False,terrestrial,
Los Angeles,3042636,1,Brassica napus,Plantae,Magnoliopsida,Brassicaceae,True,terrestrial,
Los Angeles,2495414,5,Columba livia,Animalia,Aves,Columbidae,False,terrestrial,paloma doméstica
Los Angeles,3034807,2,Conium maculatum,Plantae,Magnoliopsida,Apiaceae,False,terrestrial,cicuta
Los Angeles,5392252,2,Cichorium intybus,Plantae,Magnoliopsida,Asteraceae,True,terrestrial,chicoria
Los Angeles,5858758,2,Cornu aspersum,Animalia,Gastropoda,Helicidae,True,terrestrial,caracol de jardín
Los Angeles,6109637,2,Cynodon dactylon,Plantae,Liliopsida,Poaceae,True,terrestrial,
Los Angeles,2702792,1,Briza maxima,Plantae,Liliopsida,Poaceae,True,terrestrial,
Los Angeles,2928390,1,Convolvulus arvensis,Plantae,Magnoliopsida,Convolvulaceae,False,terrestrial,
Los Angeles,3083838,1,Chenopodium album,Plantae,Magnoliopsida,Chenopodiaceae,True,terrestrial,
Los Angeles,3112801,1,Cirsium vulgare,Plantae,Magnoliopsida,Asteraceae,True,terrestrial,
Los Angeles,5403304,1,Crepis capillaris,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,
Los Angeles,8149099,1,Chenopodium murale,Plantae,Liliopsida,Chenopodiaceae,True,terrestrial,
Los Angeles,8370958,1,Chamomilla recutita,Plantae,Magnoliopsida,Asteraceae,True,terrestrial,
Los Angeles,2925892,4,Echium vulgare,Plantae,Magnoliopsida,Boraginaceae,False,terrestrial,
Los Angeles,4989904,4,Harmonia axyridis,Animalia,Insecta,Coccinellidae,False,terrestrial,chinita asiática
Los Angeles,2928751,3,Datura stramonium,Plantae,Magnoliopsida,Solanaceae,False,terrestrial,
Los Angeles,5334218,3,Fumaria capreolata,Plantae,Magnoliopsida,Papaveraceae,False,terrestrial,flor de la culebra
Los Angeles,2975667,2,Galega officinalis,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,galega
Los Angeles,9419993,2,Erodium moschatum,Plantae,Magnoliopsida,Geraniaceae,False,terrestrial,
Los Angeles,2888380,1,Eschscholzia californica,Plantae,Magnoliopsida,Papaveraceae,True,terrestrial,amapola de California
Los Angeles,3034742,1,Daucus carota,Plantae,Magnoliopsida,Apiaceae,False,terrestrial,
Los Angeles,3050595,1,Hirschfeldia incana,Plantae,Magnoliopsida,Brassicaceae,False,terrestrial,
Los Angeles,3066386,1,Euphorbia peplus,Plantae,Magnoliopsida,Euphorbiaceae,False,terrestrial,
Los Angeles,3066965,1,Euphorbia lathyris,Plantae,Magnoliopsida,Euphorbiaceae,False,terrestrial,
Los Angeles,2706241,1,Lolium perenne,Plantae,Liliopsida,Poaceae,False,terrestrial,ballica
Los Angeles,3086240,1,Mirabilis jalapa,Plantae,Magnoliopsida,Nyctaginaceae,False,terrestrial,
Los Angeles,3152374,1,Malva sylvestris,Plantae,Magnoliopsida,Malvaceae,True,terrestrial,
Los Angeles,3189486,1,Hypericum perforatum,Plantae,Magnoliopsida,Hypericaceae,True,terrestrial,
Los Angeles,5341501,1,Melissa officinalis,Plantae,Magnoliopsida,Lamiaceae,True,terrestrial,
Los Angeles,5373358,1,Lobularia maritima,Plantae,Magnoliopsida,Brassicaceae,False,terrestrial,
Los Angeles,7952072,1,Lepus europaeus,Animalia,Mammalia,Leporidae,True,terrestrial,
Los Angeles,5231190,4,Passer domesticus,Animalia,Aves,Passeridae,False,terrestrial,gorrión
Los Angeles,1114246,2,Phoracantha recurva,Animalia,Insecta,Cerambycidae,False,terrestrial,
Los Angeles,7821030,2,Polygonum aviculare,Plantae,Magnoliopsida,Polygonaceae,False,terrestrial,
Los Angeles,1114140,1,Phoracantha semipunctata,Animalia,Insecta,Cerambycidae,False,terrestrial,
Los Angeles,2484396,1,Molothrus bonariensis,Animalia,Aves,Icteridae,True,terrestrial,mirlo / tordo renegrido
Los Angeles,2891664,1,Oxalis articulata,Plantae,Magnoliopsida,Oxalidaceae,True,terrestrial,
Los Angeles,3189767,1,Plantago major,Plantae,Magnoliopsida,Plantaginaceae,True,terrestrial,
Los Angeles,8208358,1,Plantago lanceolata,Plantae,Magnoliopsida,Plantaginaceae,True,terrestrial,llantén
Los Angeles,8427624,1,Oxalis corniculata,Plantae,Liliopsida,Oxalidaceae,False,terrestrial,
Los Angeles,3145214,3,Silybum marianum,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,cardo mariano
Los Angeles,8174785,3,Rosa rubiginosa,Plantae,Magnoliopsida,Rosaceae,False,terrestrial,rosa mosqueta
Los Angeles,3108983,2,Senecio vulgaris,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,
Los Angeles,5384848,2,Silene gallica,Plantae,Magnoliopsida,Caryophyllaceae,False,terrestrial,
Los Angeles,2439261,1,Rattus norvegicus,Animalia,Mammalia,Muridae,True,terrestrial,rata gris
Los Angeles,2705185,1,Sorghum halepense,Plantae,Liliopsida,Poaceae,True,terrestrial,
Los Angeles,2889011,1,Rumex obtusifolius,Plantae,Magnoliopsida,Polygonaceae,True,terrestrial,
Los Angeles,2931104,1,Solanum pseudocapsicum,Plantae,Magnoliopsida,Solanaceae,False,terrestrial,
Los Angeles,2984366,1,Soleirolia soleirolii,Plantae,Magnoliopsida,Rosaceae,False,terrestrial,
Los Angeles,2996929,1,Rubus ulmifolius,Plantae,Magnoliopsida,Rosaceae,True,terrestrial,zarzamora
Los Angeles,3084719,1,Portulaca oleracea,Plantae,Magnoliopsida,Portulacaceae,False,terrestrial,
Los Angeles,3170875,1,Scrophularia auriculata,Plantae,Magnoliopsida,Scrophulariaceae,False,terrestrial,
Los Angeles,5341297,1,Prunella vulgaris,Plantae,Magnoliopsida,Lamiaceae,False,terrestrial,
Los Angeles,5380041,1,Ricinus communis,Plantae,Magnoliopsida,Euphorbiaceae,True,terrestrial,
Los Angeles,7678610,1,Raphanus sativus,Plantae,Magnoliopsida,Brassicaceae,True,terrestrial,
Los Angeles,5358748,5,Trifolium repens,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,trébol blanco
Los Angeles,5331235,4,Viola arvensis,Plantae,Magnoliopsida,Violaceae,False,terrestrial,
Los Angeles,1311649,2,Vespula germanica,Animalia,Insecta,Vespidae,True,terrestrial,avispa chaqueta amarilla
Los Angeles,3169708,2,Vinca major,Plantae,Magnoliopsida,Apocynaceae,False,terrestrial,
Los Angeles,3171949,2,Verbascum thapsus,Plantae,Magnoliopsida,Scrophulariaceae,True,terrestrial,
Los Angeles,5347796,2,Teline monspessulana,Plantae,Magnoliopsida,Fabaceae,True,terrestrial,
Los Angeles,2868827,1,Zantedeschia aethiopica,Plantae,Liliopsida,Araceae,False,terrestrial|freshwater,
Los Angeles,2975014,1,Vicia sativa,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,
Los Angeles,3171954,1,Verbascum virgatum,Plantae,Magnoliopsida,Scrophulariaceae,False,terrestrial,verbasco
Los Angeles,5331181,1,Viola odorata,Plantae,Magnoliopsida,Violaceae,False,terrestrial,
Los Angeles,5394163,1,Taraxacum officinale,Plantae,Magnoliopsida,Asteraceae,True,terrestrial,diente de león
Los Angeles,8324121,1,Trifolium pratense,Plantae,Liliopsida,Fabaceae,False,terrestrial,
Los Angeles,9182154,1,Vicia villosa,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,
Curico,1340503,4,Bombus terrestris,Animalia,Insecta,Apidae,True,terrestrial,abejorro europeo
Curico,2979000,3,Acacia melanoxylon,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,aromo negro
Curico,1340383,1,Bombus ruderatus,Animalia,Insecta,Apidae,True,terrestrial,
Curico,3152493,1,Anoda cristata,Plantae,Magnoliopsida,Malvaceae,True,terrestrial,
Curico,5325855,1,Amaryllis belladonna,Plantae,Liliopsida,Amaryllidaceae,False,terrestrial,
Curico,6109534,1,Amaranthus retroflexus,Plantae,Magnoliopsida,Amaranthaceae,True,terrestrial,
Curico,8184903,1,Anagallis arvensis,Plantae,Magnoliopsida,Primulaceae,True,terrestrial,
Curico,2495414,3,Columba livia,Animalia,Aves,Columbidae,False,terrestrial,paloma doméstica
Curico,2480830,2,Bubulcus ibis,Animalia,Aves,Ardeidae,True,terrestrial|freshwater,garza boyera
Curico,2702792,2,Briza maxima,Plantae,Liliopsida,Poaceae,True,terrestrial,
Curico,2703777,1,Bromus hordeaceus,Plantae,Liliopsida,Poaceae,True,terrestrial,
Curico,2704394,1,Cynosurus echinatus,Plantae,Liliopsida,Poaceae,False,terrestrial,
Curico,2928390,1,Convolvulus arvensis,Plantae,Magnoliopsida,Convolvulaceae,False,terrestrial,
Curico,3034807,1,Conium maculatum,Plantae,Magnoliopsida,Apiaceae,False,terrestrial,cicuta
Curico,3083838,1,Chenopodium album,Plantae,Magnoliopsida,Chenopodiaceae,True,terrestrial,
Curico,3112801,1,Cirsium vulgare,Plantae,Magnoliopsida,Asteraceae,True,terrestrial,
Curico,3114667,1,Carduus pycnocephalus,Plantae,Magnoliopsida,Asteraceae,True,terrestrial,
Curico,5219173,1,Canis lupus,Animalia,Mammalia,Canidae,False,terrestrial,
Curico,5228080,1,Callipepla californica,Animalia,Aves,Odontophoridae,False,terrestrial,codorniz de California
Curico,5391480,1,Calendula officinalis,Plantae,Magnoliopsida,Asteraceae,True,terrestrial,
Curico,7903057,1,Brassica rapa,Plantae,Magnoliopsida,Brassicaceae,True,terrestrial,yuyo
Curico,2888380,7,Eschscholzia californica,Plantae,Magnoliopsida,Papaveraceae,True,terrestrial,amapola de California
Curico,5365717,5,Duchesnea indica,Plantae,Magnoliopsida,Rosaceae,False,terrestrial,
Curico,4989904,4,Harmonia axyridis,Animalia,Insecta,Coccinellidae,False,terrestrial,chinita asiática
Curico,2891488,3,Geranium molle,Plantae,Magnoliopsida,Geraniaceae,False,terrestrial,
Curico,2925892,3,Echium vulgare,Plantae,Magnoliopsida,Boraginaceae,False,terrestrial,
Curico,2705308,2,Dactylis glomerata,Plantae,Liliopsida,Poaceae,False,terrestrial,
Curico,2928751,2,Datura stramonium,Plantae,Magnoliopsida,Solanaceae,False,terrestrial,
Curico,3034742,2,Daucus carota,Plantae,Magnoliopsida,Apiaceae,False,terrestrial,
Curico,3066386,2,Euphorbia peplus,Plantae,Magnoliopsida,Euphorbiaceae,False,terrestrial,
Curico,2714818,1,Cyperus rotundus,Plantae,Liliopsida,Cyperaceae,True,terrestrial|freshwater,
Curico,2890040,1,Geranium dissectum,Plantae,Magnoliopsida,Geraniaceae,False,terrestrial,
Curico,2925895,1,Echium plantagineum,Plantae,Magnoliopsida,Boraginaceae,True,terrestrial,
Curico,3066367,1,Euphorbia helioscopia,Plantae,Magnoliopsida,Euphorbiaceae,False,terrestrial,
Curico,3152560,1,Hibiscus trionum,Plantae,Magnoliopsida,Malvaceae,False,terrestrial,
Curico,5334218,1,Fumaria capreolata,Plantae,Magnoliopsida,Papaveraceae,False,terrestrial,flor de la culebra
Curico,2965531,2,Medicago polymorpha,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,hualputra
Curico,8338793,2,Modiola caroliniana,Plantae,Magnoliopsida,Malvaceae,False,terrestrial,
Curico,2080592,1,Icerya purchasi,Animalia,Insecta,Margarodidae,True,host,
Curico,2706241,1,Lolium perenne,Plantae,Liliopsida,Poaceae,False,terrestrial,ballica
Curico,2873861,1,Linum usitatissimum,Plantae,Magnoliopsida,Linaceae,False,terrestrial,
Curico,2873896,1,Linum bienne,Plantae,Magnoliopsida,Linaceae,False,terrestrial,
Curico,2926679,1,Lamium amplexicaule,Plantae,Magnoliopsida,Lamiaceae,False,terrestrial,
Curico,2928576,1,Ipomoea purpurea,Plantae,Magnoliopsida,Convolvulaceae,False,terrestrial,
Curico,2965527,1,Medicago arabica,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,
Curico,2971016,1,Melilotus indicus,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,trébol de olor
Curico,3093702,1,Hypochaeris radicata,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,
Curico,3134857,1,Lapsana communis,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,
Curico,5289906,1,Lophochloa cristata,Plantae,Liliopsida,Poaceae,False,terrestrial,
Curico,5341501,1,Melissa officinalis,Plantae,Magnoliopsida,Lamiaceae,True,terrestrial,
Curico,5357013,1,Lotus corniculatus,Plantae,Magnoliopsida,Fabaceae,True,terrestrial,
Curico,7886346,1,Hordeum murinum,Plantae,Liliopsida,Poaceae,False,terrestrial,
Curico,2888439,2,Papaver somniferum,Plantae,Magnoliopsida,Papaveraceae,False,terrestrial,
Curico,3085625,2,Petrorhagia dubia,Plantae,Magnoliopsida,Caryophyllaceae,True,terrestrial,
Curico,8208358,2,Plantago lanceolata,Plantae,Magnoliopsida,Plantaginaceae,True,terrestrial,llantén
Curico,1114246,1,Phoracantha recurva,Animalia,Insecta,Cerambycidae,False,terrestrial,
Curico,2436940,1,Oryctolagus cuniculus,Animalia,Mammalia,Leporidae,True,terrestrial,conejo europeo
Curico,3141855,1,Picris echioides,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,
Curico,3145214,2,Silybum marianum,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,cardo mariano
Curico,5339050,2,Sherardia arvensis,Plantae,Magnoliopsida,Rubiaceae,False,terrestrial,
Curico,5373368,2,Rapistrum rugosum,Plantae,Magnoliopsida,Brassicaceae,True,terrestrial,
Curico,2888946,1,Rumex longifolius,Plantae,Magnoliopsida,Polygonaceae,False,terrestrial,
Curico,2996929,1,Rubus ulmifolius,Plantae,Magnoliopsida,Rosaceae,True,terrestrial,zarzamora
